"PLT_CN","LON_PUBLIC","LAT_PUBLIC","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_ID","COUNTYFIPS"
"40416374010690",-108.14484,44.939442,56,2,3,84129,"PID560200384129","56003"
"40416375010690",-108.021227,44.934754,56,2,3,83374,"PID560200383374","56003"
"40416376010690",-107.981714,44.934134,56,2,3,84571,"PID560200384571","56003"
"40416377010690",-107.916594,44.93515,56,2,3,85350,"PID560200385350","56003"
"40416378010690",-108.53669,44.901066,56,2,3,80111,"PID560200380111","56003"
"40416379010690",-108.460532,44.900837,56,2,3,90369,"PID560200390369","56003"
"40416380010690",-108.402687,44.90258,56,2,3,80101,"PID560200380101","56003"
"40416381010690",-108.344835,44.895339,56,2,3,90225,"PID560200390225","56003"
"40416382010690",-108.211926,44.896799,56,2,3,85661,"PID560200385661","56003"
"40416383010690",-108.151416,44.897931,56,2,3,85672,"PID560200385672","56003"
"40416384010690",-108.090052,44.897307,56,2,3,82256,"PID560200382256","56003"
"40416385010690",-107.975831,44.892237,56,2,3,87385,"PID560200387385","56003"
"40416386010690",-108.525942,44.855173,56,2,3,85156,"PID560200385156","56003"
"40416387010690",-108.408369,44.858727,56,2,3,86638,"PID560200386638","56003"
"40416388010690",-108.349306,44.858187,56,2,3,85602,"PID560200385602","56003"
"40416389010690",-108.153734,44.848841,56,2,3,84240,"PID560200384240","56003"
"40416390010690",-108.083948,44.852745,56,2,3,83298,"PID560200383298","56003"
"40416392010690",-107.912035,44.851619,56,2,3,89252,"PID560200389252","56003"
"40416393010690",-107.84598,44.854493,56,2,3,81295,"PID560200381295","56003"
"40416394010690",-108.527941,44.811164,56,2,3,81864,"PID560200381864","56003"
"40416395010690",-108.350463,44.804476,56,2,3,87432,"PID560200387432","56003"
"40416396010690",-108.27568,44.810004,56,2,3,81492,"PID560200381492","56003"
"40416397010690",-108.218412,44.809245,56,2,3,82180,"PID560200382180","56003"
"40416398010690",-108.031872,44.801312,56,2,3,81110,"PID560200381110","56003"
"40416399010690",-107.912968,44.806546,56,2,3,86419,"PID560200386419","56003"
"40416400010690",-107.847242,44.809066,56,2,3,81609,"PID560200381609","56003"
"40416401010690",-108.530585,44.768246,56,2,3,85120,"PID560200385120","56003"
"40416402010690",-108.472243,44.764029,56,2,3,86542,"PID560200386542","56003"
"40416403010690",-108.412998,44.768002,56,2,3,80878,"PID560200380878","56003"
"40416404010690",-108.346559,44.761879,56,2,3,82174,"PID560200382174","56003"
"40416405010690",-108.153725,44.758183,56,2,3,84657,"PID560200384657","56003"
"40416406010690",-108.041173,44.747095,56,2,3,80431,"PID560200380431","56003"
"40416407010690",-107.978336,44.750575,56,2,3,84202,"PID560200384202","56003"
"40416408010690",-107.901817,44.758774,56,2,3,89057,"PID560200389057","56003"
"40416409010690",-107.840322,44.760554,56,2,3,80592,"PID560200380592","56003"
"40416410010690",-108.537663,44.724489,56,2,3,80069,"PID560200380069","56003"
"40416411010690",-108.221941,44.715167,56,2,3,89625,"PID560200389625","56003"
"40416412010690",-108.156523,44.712168,56,2,3,84721,"PID560200384721","56003"
"40416413010690",-108.093876,44.712262,56,2,3,84656,"PID560200384656","56003"
"40416414010690",-108.039945,44.713092,56,2,3,80651,"PID560200380651","56003"
"40416415010690",-107.908407,44.715433,56,2,3,87769,"PID560200387769","56003"
"40416416010690",-107.834777,44.719075,56,2,3,80255,"PID560200380255","56003"
"40416417010690",-108.542746,44.676075,56,2,3,88757,"PID560200388757","56003"
"40416418010690",-108.353969,44.672417,56,2,3,89483,"PID560200389483","56003"
"40416419010690",-108.283004,44.673439,56,2,3,81297,"PID560200381297","56003"
"40416420010690",-108.225424,44.6694,56,2,3,82374,"PID560200382374","56003"
"40416421010690",-108.040882,44.664175,56,2,3,80963,"PID560200380963","56003"
"40416422010690",-107.967339,44.665445,56,2,3,87398,"PID560200387398","56003"
"40416423010690",-107.832225,44.673911,56,2,3,83814,"PID560200383814","56003"
"40416424010690",-107.769826,44.670103,56,2,3,84572,"PID560200384572","56003"
"40416425010690",-107.711148,44.674211,56,2,3,80811,"PID560200380811","56003"
"40416426010690",-108.537873,44.636033,56,2,3,83301,"PID560200383301","56003"
"40416427010690",-108.414441,44.635427,56,2,3,85031,"PID560200385031","56003"
"40416428010690",-108.283276,44.626834,56,2,3,80411,"PID560200380411","56003"
"40416429010690",-108.228929,44.628118,56,2,3,83763,"PID560200383763","56003"
"40416430010690",-108.164465,44.628435,56,2,3,80454,"PID560200380454","56003"
"40416431010690",-108.034227,44.621325,56,2,3,84658,"PID560200384658","56003"
"40416432010690",-107.969619,44.626312,56,2,3,81382,"PID560200381382","56003"
"40416433010690",-107.714224,44.62791,56,2,3,84810,"PID560200384810","56003"
"40416434010690",-107.646738,44.631087,56,2,3,85469,"PID560200385469","56003"
"40416435010690",-107.527268,44.631447,56,2,3,88117,"PID560200388117","56003"
"40416436010690",-108.539603,44.591046,56,2,3,85105,"PID560200385105","56003"
"40416437010690",-108.477881,44.588312,56,2,3,85832,"PID560200385832","56003"
"40416438010690",-108.41495,44.589084,56,2,3,89601,"PID560200389601","56003"
"40416439010690",-108.350168,44.582679,56,2,3,81666,"PID560200381666","56003"
"40416440010690",-108.235515,44.581574,56,2,3,82860,"PID560200382860","56003"
"40416441010690",-108.16971,44.581764,56,2,3,80294,"PID560200380294","56003"
"40416442010690",-108.100869,44.575523,56,2,3,90381,"PID560200390381","56003"
"40416443010690",-108.036811,44.576232,56,2,3,86190,"PID560200386190","56003"
"40416444010690",-107.892304,44.57766,56,2,3,88456,"PID560200388456","56003"
"40416445010690",-107.833498,44.580531,56,2,3,87316,"PID560200387316","56003"
"40416446010690",-107.715039,44.579989,56,2,3,82818,"PID560200382818","56003"
"40416447010690",-107.646428,44.587727,56,2,3,89784,"PID560200389784","56003"
"40416448010690",-107.586881,44.587766,56,2,3,82917,"PID560200382917","56003"
"40416449010690",-107.517065,44.589795,56,2,3,88217,"PID560200388217","56003"
"40416450010690",-107.389148,44.595262,56,2,3,86852,"PID560200386852","56003"
"40416451010690",-108.540017,44.544382,56,2,3,86186,"PID560200386186","56003"
"40416452010690",-108.483654,44.542744,56,2,3,90058,"PID560200390058","56003"
"40416453010690",-108.416213,44.543195,56,2,3,81952,"PID560200381952","56003"
"40416454010690",-108.165783,44.533724,56,2,3,87529,"PID560200387529","56003"
"40416455010690",-108.102536,44.528756,56,2,3,87381,"PID560200387381","56003"
"40416456010690",-108.038097,44.535282,56,2,3,90092,"PID560200390092","56003"
"40416457010690",-107.831082,44.535623,56,2,3,86677,"PID560200386677","56003"
"40416458010690",-107.763848,44.534496,56,2,3,87175,"PID560200387175","56003"
"40416459010690",-107.706607,44.538902,56,2,3,82216,"PID560200382216","56003"
"40416460010690",-107.512246,44.456985,56,2,3,86411,"PID560200386411","56003"
"40416461010690",-107.516665,44.544875,56,2,3,86666,"PID560200386666","56003"
"40416462010690",-107.448762,44.545563,56,2,3,81002,"PID560200381002","56003"
"40416463010690",-108.543184,44.497811,56,2,3,90444,"PID560200390444","56003"
"40416464010690",-108.358286,44.49266,56,2,3,83862,"PID560200383862","56003"
"40416465010690",-108.293024,44.49175,56,2,3,90497,"PID560200390497","56003"
"40416466010690",-108.230796,44.495519,56,2,3,89879,"PID560200389879","56003"
"40416467010690",-108.04541,44.486068,56,2,3,82520,"PID560200382520","56003"
"40416468010690",-107.968021,44.48135,56,2,3,82956,"PID560200382956","56003"
"40416469010690",-107.89877,44.490746,56,2,3,80606,"PID560200380606","56003"
"40416470010690",-107.699657,44.49337,56,2,3,82143,"PID560200382143","56003"
"40416471010690",-107.51197,44.496631,56,2,3,88751,"PID560200388751","56003"
"40416472010690",-107.460461,44.495786,56,2,3,88185,"PID560200388185","56003"
"40416473010690",-107.387626,44.498333,56,2,3,86689,"PID560200386689","56003"
"40416474010690",-108.544083,44.458255,56,2,3,83615,"PID560200383615","56003"
"40416475010690",-108.42912,44.448381,56,2,3,87224,"PID560200387224","56003"
"40416476010690",-108.36803,44.450222,56,2,3,83696,"PID560200383696","56003"
"40416477010690",-108.240091,44.451229,56,2,3,87827,"PID560200387827","56003"
"40416478010690",-108.186483,44.450359,56,2,3,86695,"PID560200386695","56003"
"40416479010690",-108.045679,44.441608,56,2,3,85633,"PID560200385633","56003"
"40416480010690",-107.960238,44.44651,56,2,3,80916,"PID560200380916","56003"
"40416481010690",-107.896015,44.440504,56,2,3,87871,"PID560200387871","56003"
"40416482010690",-107.768154,44.448201,56,2,3,81634,"PID560200381634","56003"
"40416483010690",-107.637388,44.450023,56,2,3,89874,"PID560200389874","56003"
"40416484010690",-107.570894,44.455017,56,2,3,80335,"PID560200380335","56003"
"40416485010690",-107.394788,44.454615,56,2,3,81520,"PID560200381520","56003"
"40416486010690",-107.326241,44.455661,56,2,3,88923,"PID560200388923","56003"
"40416487010690",-108.5454,44.408563,56,2,3,89197,"PID560200389197","56003"
"40416488010690",-108.482705,44.405564,56,2,3,87512,"PID560200387512","56003"
"40416489010690",-108.430993,44.409557,56,2,3,81215,"PID560200381215","56003"
"40416491010690",-108.243772,44.401494,56,2,3,90120,"PID560200390120","56003"
"40416492010690",-108.172371,44.399728,56,2,3,85401,"PID560200385401","56003"
"40416493010690",-108.110612,44.399307,56,2,3,81699,"PID560200381699","56003"
"40416494010690",-108.048669,44.400562,56,2,3,86362,"PID560200386362","56003"
"40416495010690",-107.888455,44.394395,56,2,3,88167,"PID560200388167","56003"
"40416496010690",-107.819394,44.398078,56,2,3,83231,"PID560200383231","56003"
"40416497010690",-107.764707,44.399707,56,2,3,81587,"PID560200381587","56003"
"40416498010690",-107.706065,44.402525,56,2,3,89915,"PID560200389915","56003"
"40416499010690",-107.578842,44.409022,56,2,3,87412,"PID560200387412","56003"
"40416500010690",-107.509556,44.409874,56,2,3,80485,"PID560200380485","56003"
"40416501010690",-107.385016,44.407947,56,2,3,84980,"PID560200384980","56003"
"40416502010690",-107.311463,44.403103,56,2,3,89479,"PID560200389479","56003"
"40416503010690",-107.254725,44.417746,56,2,3,88518,"PID560200388518","56003"
"40416504010690",-108.546716,44.35903,56,2,3,81863,"PID560200381863","56003"
"40416505010690",-108.487751,44.365465,56,2,3,89799,"PID560200389799","56003"
"40416506010690",-108.423549,44.359792,56,2,3,82364,"PID560200382364","56003"
"40416507010690",-108.177865,44.354654,56,2,3,82683,"PID560200382683","56003"
"40416508010690",-108.109699,44.357481,56,2,3,88668,"PID560200388668","56003"
"40416509010690",-108.054301,44.355395,56,2,3,80745,"PID560200380745","56003"
"40416510010690",-107.948879,44.349033,56,2,3,81708,"PID560200381708","56003"
"40416511010690",-107.890088,44.355517,56,2,3,90006,"PID560200390006","56003"
"40416512010690",-107.821969,44.359559,56,2,3,81775,"PID560200381775","56003"
"40416513010690",-107.750584,44.359569,56,2,3,83732,"PID560200383732","56003"
"40416514010690",-107.511725,44.366819,56,2,3,86995,"PID560200386995","56003"
"40416515010690",-107.441819,44.365115,56,2,3,84417,"PID560200384417","56003"
"40416516010690",-107.379114,44.368725,56,2,3,81101,"PID560200381101","56003"
"40416517010690",-107.266607,44.371686,56,2,3,80875,"PID560200380875","56003"
"40416518010690",-107.198466,44.365667,56,2,3,85145,"PID560200385145","56003"
"40416519010690",-108.565193,44.309841,56,2,3,86702,"PID560200386702","56003"
"40416520010690",-108.361224,44.314682,56,2,3,87378,"PID560200387378","56003"
"40416521010690",-108.310523,44.311916,56,2,3,82451,"PID560200382451","56003"
"40416522010690",-108.246746,44.312784,56,2,3,90110,"PID560200390110","56003"
"40416523010690",-108.060976,44.308959,56,2,3,87405,"PID560200387405","56003"
"40416524010690",-107.950895,44.310639,56,2,3,90526,"PID560200390526","56003"
"40416525010690",-107.879328,44.312621,56,2,3,90010,"PID560200390010","56003"
"40416526010690",-107.707801,44.306941,56,2,3,82538,"PID560200382538","56003"
"40416527010690",-107.640263,44.317144,56,2,3,86453,"PID560200386453","56003"
"40416528010690",-107.56699,44.321035,56,2,3,88799,"PID560200388799","56003"
"40416529010690",-107.194079,44.322936,56,2,3,88686,"PID560200388686","56003"
"40416530010690",-108.562187,44.26954,56,2,3,82268,"PID560200382268","56003"
"40416531010690",-108.498418,44.276002,56,2,3,82828,"PID560200382828","56003"
"40416532010690",-108.437905,44.271431,56,2,3,89698,"PID560200389698","56003"
"40416533010690",-108.366299,44.272119,56,2,3,81141,"PID560200381141","56003"
"40416534010690",-108.248391,44.265535,56,2,3,89854,"PID560200389854","56003"
"40416535010690",-108.18334,44.270477,56,2,3,82209,"PID560200382209","56003"
"40416536010690",-108.123656,44.265685,56,2,3,84847,"PID560200384847","56003"
"40416537010690",-108.062767,44.261551,56,2,3,82495,"PID560200382495","56003"
"40416538010690",-107.958733,44.261419,56,2,3,82046,"PID560200382046","56003"
"40416540010690",-107.762301,44.266116,56,2,3,83926,"PID560200383926","56003"
"40416541010690",-107.69938,44.268502,56,2,3,80087,"PID560200380087","56003"
"40416542010690",-107.632127,44.270531,56,2,3,86459,"PID560200386459","56003"
"40416543010690",-107.575678,44.269652,56,2,3,83876,"PID560200383876","56003"
"40416544010690",-107.388362,44.274868,56,2,3,85786,"PID560200385786","56003"
"40416545010690",-107.314033,44.27541,56,2,3,82203,"PID560200382203","56003"
"40416546010690",-107.260938,44.280562,56,2,3,85499,"PID560200385499","56003"
"40416547010690",-108.558754,44.233113,56,2,3,88076,"PID560200388076","56003"
"40416548010690",-108.494699,44.227246,56,2,3,88350,"PID560200388350","56003"
"40416549010690",-108.432728,44.224448,56,2,3,86328,"PID560200386328","56003"
"40416550010690",-108.062551,44.220831,56,2,3,90386,"PID560200390386","56003"
"40416551010690",-107.813125,44.225282,56,2,3,84617,"PID560200384617","56003"
"40416552010690",-107.751123,44.222959,56,2,3,84117,"PID560200384117","56003"
"40416553010690",-107.691027,44.226215,56,2,3,85593,"PID560200385593","56003"
"40416554010690",-107.633221,44.228367,56,2,3,81852,"PID560200381852","56003"
"40416555010690",-107.562065,44.230107,56,2,3,85399,"PID560200385399","56003"
"40416556010690",-107.50449,44.226965,56,2,3,83292,"PID560200383292","56003"
"40416557010690",-107.441992,44.232335,56,2,3,82791,"PID560200382791","56003"
"40416558010690",-107.381218,44.23214,56,2,3,87458,"PID560200387458","56003"
"40416559010690",-107.198634,44.224694,56,2,3,89684,"PID560200389684","56003"
"40416560010690",-108.556582,44.181521,56,2,3,85241,"PID560200385241","56003"
"40416561010690",-108.377451,44.182293,56,2,3,85554,"PID560200385554","56003"
"40416562010690",-108.310497,44.174247,56,2,3,86723,"PID560200386723","56003"
"40416563010690",-108.247574,44.180891,56,2,3,86351,"PID560200386351","56003"
"40416564010690",-108.054511,44.17143,56,2,3,81263,"PID560200381263","56003"
"40416565010690",-107.93881,44.175371,56,2,3,88651,"PID560200388651","56003"
"40416566010690",-107.873191,44.169534,56,2,3,87517,"PID560200387517","56003"
"40416567010690",-107.812172,44.174901,56,2,3,86569,"PID560200386569","56003"
"40416568010690",-107.754151,44.177476,56,2,3,89330,"PID560200389330","56003"
"40416569010690",-107.562677,44.185283,56,2,3,87849,"PID560200387849","56003"
"40416570010690",-107.492438,44.185855,56,2,3,89663,"PID560200389663","56003"
"40416571010690",-107.440807,44.185442,56,2,3,88064,"PID560200388064","56003"
"40416572010690",-107.249373,44.187515,56,2,3,84630,"PID560200384630","56003"
"40416573010690",-107.1892,44.188871,56,2,3,88221,"PID560200388221","56003"
"40416574010690",-108.567579,44.787743,56,2,3,80228,"PID560200380228","56003"
"40416575010690",-108.524342,44.785852,56,2,3,89042,"PID560200389042","56003"
"40416576010690",-108.373324,44.782574,56,2,3,81706,"PID560200381706","56003"
"40416577010690",-108.303481,44.778064,56,2,3,86593,"PID560200386593","56003"
"40416578010690",-108.246696,44.776743,56,2,3,88813,"PID560200388813","56003"
"40416579010690",-108.086123,44.73477,56,2,3,81406,"PID560200381406","56003"
"40416580010690",-108.010645,44.726345,56,2,3,85994,"PID560200385994","56003"
"40416581010690",-108.441855,44.709186,56,2,3,89855,"PID560200389855","56003"
"40416582010690",-108.375524,44.706091,56,2,3,80441,"PID560200380441","56003"
"40416583010690",-108.180341,44.6973,56,2,3,80907,"PID560200380907","56003"
"40416584010690",-107.922742,44.606168,56,2,3,85862,"PID560200385862","56003"
"40416585010690",-107.85998,44.600602,56,2,3,85164,"PID560200385164","56003"
"40416586010690",-107.791335,44.518173,56,2,3,88300,"PID560200388300","56003"
"40416588010690",-107.982534,44.435587,56,2,3,88775,"PID560200388775","56003"
"40416589010690",-107.661612,44.435078,56,2,3,81633,"PID560200381633","56003"
"40416590010690",-107.599127,44.42707,56,2,3,84125,"PID560200384125","56003"
"40416591010690",-107.543347,44.340167,56,2,3,90258,"PID560200390258","56003"
"40416592010690",-107.471997,44.336478,56,2,3,80636,"PID560200380636","56003"
"40416593010690",-107.405387,44.337152,56,2,3,83610,"PID560200383610","56003"
"40416594010690",-108.57306,44.333006,56,2,3,88485,"PID560200388485","56003"
"40416595010690",-108.410836,44.301099,56,2,3,90000,"PID560200390000","56003"
"40416596010690",-108.343214,44.296125,56,2,3,80641,"PID560200380641","56003"
"40416597010690",-108.285518,44.28976,56,2,3,87724,"PID560200387724","56003"
"40416598010690",-108.211876,44.280444,56,2,3,81133,"PID560200381133","56003"
"40416599010690",-108.078614,44.277062,56,2,3,85331,"PID560200385331","56003"
"40416600010690",-108.005876,44.278049,56,2,3,82420,"PID560200382420","56003"
"40416601010690",-107.412359,44.255647,56,2,3,87511,"PID560200387511","56003"
"40416602010690",-107.925058,44.237639,56,2,3,89081,"PID560200389081","56003"
"40416603010690",-107.361296,44.248595,56,2,3,89261,"PID560200389261","56003"
"40416604010690",-107.283135,44.254835,56,2,3,88548,"PID560200388548","56003"
"40416605010690",-108.209994,44.202908,56,2,3,90199,"PID560200390199","56003"
"40416606010690",-108.147944,44.203495,56,2,3,82605,"PID560200382605","56003"
"40416608010690",-105.693836,44.970181,56,3,5,90320,"PID560300590320","56005"
"40416610010690",-105.568315,44.972658,56,3,5,83635,"PID560300583635","56005"
